,PassengerNumber,Name,HomePlanet,Destination,deck,numofcabin,side,Age,CryoSleep,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
7715,8231,Troya Fryersonis,Earth,TRAPPIST-1e,G,1327,S,65,False,False,0,0,113,208,587,False
7716,8232,Eduana Rames,Earth,TRAPPIST-1e,F,1574,S,19,False,False,5,666,0,123,440,False
7717,8233,Leene Balderts,Earth,TRAPPIST-1e,F,1575,S,30,False,False,0,0,779,0,18,False
7718,8233,Stevey Balderts,Earth,TRAPPIST-1e,F,1575,S,37,False,False,72,0,18,0,809,False
7719,8235,Joyton Coxterez,Earth,TRAPPIST-1e,F,1576,S,15,False,False,0,21,22,1149,249,False
7720,8237,Oraryn Bakerson,Earth,TRAPPIST-1e,F,1577,S,19,False,False,511,0,0,267,0,False
7721,8238,Katiey Thomason,Earth,TRAPPIST-1e,F,1578,S,20,False,False,749,16,0,0,29,False
7722,8238,Allara Thomason,Earth,55 Cancri e,G,1328,S,19,True,False,0,0,0,0,0,False
7723,8239,Marily Garnes,Earth,55 Cancri e,F,1579,S,21,False,False,499,0,193,1,1,False
7724,8242,Melica Harmontry,Earth,TRAPPIST-1e,G,1330,S,20,False,False,2,2,876,8,0,True
7725,8243,Jonard Cooks,Earth,TRAPPIST-1e,G,1331,S,18,False,False,0,44,0,795,69,False
7726,8244,Naomin Bailes,Earth,TRAPPIST-1e,G,1337,P,27,False,False,1007,0,0,9,0,False
7727,8247,Gracey Gaington,Europa,TRAPPIST-1e,D,258,P,23,False,False,0,2984,23,686,173,True
7728,8248,Lesley Casez,Earth,TRAPPIST-1e,G,1339,P,25,True,False,0,0,0,0,0,False
7729,8248,Netty Casez,Earth,PSO J318.5-22,G,1339,P,72,False,False,309,0,0,0,463,False
7730,8251,Ferry Singlents,Earth,55 Cancri e,G,1332,S,35,True,False,0,0,0,0,0,True
7731,8252,Regana Nieldsond,Earth,55 Cancri e,F,1699,P,29,False,False,52,1,612,465,79,False
7732,8252,Thondy Nieldsond,Earth,TRAPPIST-1e,G,1341,P,11,False,False,0,0,0,0,0,False
7733,8252,Lorian Nieldsond,Earth,TRAPPIST-1e,G,1341,P,7,True,False,0,0,0,0,0,False
7734,8254,Cocowl Cone,Mars,TRAPPIST-1e,F,1700,P,5,True,False,0,0,0,0,0,True
7735,8255,Nathy Corman,Earth,TRAPPIST-1e,G,1333,S,28,False,False,0,1,12,875,0,False
7736,8257,Tex Bert,Mars,TRAPPIST-1e,E,529,P,41,False,False,396,0,653,0,0,False
7737,8259,Byrona Potthews,Earth,TRAPPIST-1e,G,1342,P,42,False,False,0,0,486,324,0,False
7738,8260,Allena Daviddley,Earth,55 Cancri e,F,1582,S,19,False,False,84,4,4,629,0,False
7739,8260,Stancy Dunnisey,Earth,55 Cancri e,G,1334,S,8,False,False,0,0,0,0,0,True
7740,8260,Melara Daviddley,Earth,55 Cancri e,G,1334,S,4,True,False,0,0,0,0,0,True
7741,8261,Blance Kiddley,Earth,PSO J318.5-22,G,1343,P,38,True,False,0,0,0,0,0,False
7742,8264,Lifes Ste,Mars,TRAPPIST-1e,F,1584,S,21,False,False,32,0,1008,0,0,True
7743,8265,Curtle Winsley,Earth,TRAPPIST-1e,G,1344,P,18,True,False,0,0,0,0,0,False
7744,8266,Karay Thorney,Earth,TRAPPIST-1e,G,1345,P,10,True,False,0,0,0,0,0,True
7745,8267,Ret Cla,Mars,TRAPPIST-1e,E,530,P,29,False,False,304,0,48,946,0,False
7746,8267,Berers Cla,Mars,TRAPPIST-1e,F,1701,P,25,True,False,0,0,0,0,0,True
7747,8268,Astrark Impress,Europa,TRAPPIST-1e,B,321,S,40,True,False,0,0,0,0,0,True
7748,8268,Shatrix Impress,Europa,TRAPPIST-1e,B,321,S,19,False,False,0,3,0,918,2346,False
7749,8270,Doakes Hart,Mars,TRAPPIST-1e,F,1702,P,38,False,False,86,1144,783,0,0,True
7750,8271,Lavey Delazarson,Earth,TRAPPIST-1e,F,1586,S,19,False,False,29,2633,0,0,124,True
7751,8272,Pigars Fache,Mars,TRAPPIST-1e,F,1587,S,0,False,False,0,0,0,0,0,True
7752,8272,Mesh Fache,Mars,TRAPPIST-1e,F,1587,S,4,True,False,0,0,0,0,0,True
7753,8272,Plat Fache,Mars,TRAPPIST-1e,F,1587,S,29,True,False,0,1344,0,0,0,True
7754,8273,Lilley Woody,Earth,TRAPPIST-1e,G,1346,P,46,False,False,0,0,0,369,515,False
7755,8275,Slix Clake,Mars,TRAPPIST-1e,F,1588,S,32,True,False,0,0,0,0,0,True
7756,8276,Canons Oirmplathy,Europa,TRAPPIST-1e,C,273,P,26,False,False,0,0,0,0,0,True
7757,8276,Zaurion Tractive,Europa,TRAPPIST-1e,C,273,P,23,True,False,0,0,0,0,0,True
7758,8277,Diandy Woody,Earth,55 Cancri e,G,1348,P,32,True,False,0,0,0,0,0,True
7759,8279,Monah Villenson,Earth,TRAPPIST-1e,G,1349,P,31,False,False,0,4334,55,56,0,True
7760,8280,Carma Rocholton,Earth,TRAPPIST-1e,F,1703,P,34,False,False,0,0,880,22,0,True
7761,8281,Iandy Cooks,Earth,TRAPPIST-1e,F,1704,P,45,False,False,0,1,233,453,17,False
7762,8282,Alvia Jacostaney,Earth,TRAPPIST-1e,G,1336,S,61,False,False,67,0,654,0,86,False
7763,8287,Toat Nanie,Mars,TRAPPIST-1e,E,542,S,21,False,False,1242,0,654,0,0,False
7764,8288,Rooses Sache,Mars,TRAPPIST-1e,D,259,P,13,False,False,1852,0,870,0,7,False
7765,8288,Goleer Sache,Mars,TRAPPIST-1e,F,1705,P,15,False,False,1150,0,175,1,11,False
7766,8289,Stendy Fredersend,Earth,TRAPPIST-1e,G,1350,P,14,True,False,0,0,0,0,0,False
7767,8291,Bony Mathison,Earth,TRAPPIST-1e,G,1339,S,18,True,False,0,0,0,0,0,True
7768,8292,Tabia Igmable,Europa,TRAPPIST-1e,C,310,S,39,True,False,0,0,0,0,0,True
7769,8294,Monard Grifford,Mars,TRAPPIST-1e,E,543,S,62,True,False,0,0,0,0,0,True
7770,8295,Skies Upead,Mars,TRAPPIST-1e,F,1591,S,40,False,False,1309,0,0,0,0,False
7771,8297,Hilley Charpelaney,Mars,TRAPPIST-1e,F,1592,S,21,False,False,5,0,0,22,639,False
7772,8298,Gal Prité,Mars,TRAPPIST-1e,F,1593,S,12,True,False,0,0,0,0,0,True
7773,8300,Alyatik Ratorring,Europa,55 Cancri e,C,274,P,27,False,False,0,0,0,1866,676,True
7774,8301,Bosonon Horbox,Europa,TRAPPIST-1e,C,275,P,28,False,False,1722,5063,0,87,920,False
7775,8302,Leenny Burchrison,Earth,TRAPPIST-1e,G,1340,S,0,False,False,0,0,0,0,0,True
7776,8302,Heremy Burchrison,Earth,TRAPPIST-1e,F,1594,S,17,False,False,4,0,867,0,0,False
7777,8303,Lios Stead,Mars,55 Cancri e,F,1595,S,23,False,False,218,0,2267,497,0,False
7778,8306,Allene Hardonald,Earth,TRAPPIST-1e,G,1351,P,6,False,False,0,0,0,0,0,True
7779,8306,Ianya Hardonald,Earth,PSO J318.5-22,G,1351,P,29,True,False,0,0,0,0,0,True
7780,8306,Bonya Hardonald,Earth,TRAPPIST-1e,G,1351,P,41,False,False,836,0,0,0,49,False
7781,8307,Porrimp Unkcal,Europa,55 Cancri e,A,100,S,27,False,True,0,1337,1929,0,0,True
7782,8307,Sabiton Unkcal,Europa,TRAPPIST-1e,A,100,S,34,True,False,0,0,0,0,0,True
7783,8310,Azhah Hiebox,Europa,55 Cancri e,E,545,S,36,True,False,0,0,0,0,0,True
7784,8313,Sallie Gainney,Earth,TRAPPIST-1e,G,1341,S,30,False,False,467,0,0,0,287,False
7785,8314,Altairk Folumorly,Europa,TRAPPIST-1e,D,245,S,30,False,False,0,640,0,31,6201,False
7786,8314,Hekaron Folumorly,Europa,55 Cancri e,D,245,S,29,False,True,0,2949,0,2,654,True
7787,8315,Lette Mcneiley,Earth,TRAPPIST-1e,F,1598,S,21,False,False,380,177,161,0,85,False
7788,8316,Gailia Beckerson,Earth,55 Cancri e,F,1709,P,21,False,False,532,4,37,1,0,False
7789,8317,Olgary Rocknight,Earth,55 Cancri e,F,1710,P,18,False,False,2,83,576,37,0,False
7790,8318,Emoles Ropie,Mars,TRAPPIST-1e,F,1711,P,11,True,False,0,0,0,0,0,True
7791,8318,Kie Ropie,Mars,TRAPPIST-1e,F,1711,P,65,False,False,1399,0,0,0,0,False
7792,8318,Hark Ropie,Mars,55 Cancri e,F,1711,P,25,False,False,149,0,194,731,0,False
7793,8318,Heres Ropie,Mars,55 Cancri e,F,1711,P,0,True,False,0,0,0,0,0,True
7794,8319,Royce Leblanchez,Earth,TRAPPIST-1e,F,1712,P,24,False,False,0,0,729,37,75,False
7795,8320,Beula Mckinsond,Earth,PSO J318.5-22,G,1352,P,19,True,False,0,0,0,0,0,True
7796,8321,Hillie Farrez,Earth,TRAPPIST-1e,F,1713,P,23,False,False,0,0,0,0,693,False
7797,8322,Hamelik Briouse,Europa,PSO J318.5-22,F,1073,P,45,False,True,160,49,0,4864,3902,False
7798,8322,Adharan Briouse,Earth,55 Cancri e,C,312,S,52,True,False,0,0,0,0,0,True
7799,8323,Isaacy Sawyerson,Earth,PSO J318.5-22,E,546,S,55,False,False,0,465,277,48,0,True
7800,8324,Edgary Sextones,Earth,PSO J318.5-22,G,1353,P,24,True,False,0,0,0,0,0,False
7801,8326,Lanedy Howenters,Earth,TRAPPIST-1e,G,1354,P,31,False,False,773,0,0,2,1,False
7802,8328,Melica Huffy,Earth,TRAPPIST-1e,G,1356,P,18,True,False,0,0,0,0,0,False
7803,8329,Jeron Ington,Earth,TRAPPIST-1e,G,1357,P,22,True,False,0,0,0,0,0,False
7804,8330,Wilmay Patrichane,Earth,TRAPPIST-1e,F,1600,S,39,False,False,799,0,0,4,0,False
7805,8332,Elice Dillines,Earth,PSO J318.5-22,G,1358,P,19,True,False,0,0,0,0,0,True
7806,8333,Leshmet Amincrerus,Europa,55 Cancri e,C,313,S,33,False,False,988,0,0,2274,3098,False
7807,8334,Jaimer Flowensley,Earth,PSO J318.5-22,G,1359,P,14,True,False,0,0,0,0,0,True
7808,8335,Gons Flell,Mars,TRAPPIST-1e,E,531,P,30,False,False,697,0,602,0,0,False
7809,8336,Minnys Sutte,Mars,TRAPPIST-1e,E,547,S,30,True,False,0,0,0,0,0,True
7810,8338,Choney Empie,Mars,TRAPPIST-1e,F,1716,P,21,True,False,0,0,0,0,0,True
7811,8338,Rail Empie,Mars,TRAPPIST-1e,F,1716,P,45,False,False,506,0,2,829,0,False
7812,8338,Feles Empie,Mars,TRAPPIST-1e,F,1716,P,17,True,False,0,0,0,0,0,True
7813,8339,Markton Dratembid,Europa,TRAPPIST-1e,D,246,S,39,False,False,0,261,612,1831,1797,False
7814,8339,Eleb Dratembid,Europa,TRAPPIST-1e,D,246,S,22,False,False,0,3716,0,1098,2065,False
7815,8341,Etha Pughlinsons,Earth,TRAPPIST-1e,F,1601,S,37,False,False,477,0,167,0,46,False
7816,8342,Tach Sprender,Europa,TRAPPIST-1e,E,548,S,48,False,False,0,785,0,408,293,True
7817,8342,Skatik Sprender,Europa,TRAPPIST-1e,E,548,S,33,True,False,0,0,0,0,0,True
7818,8342,Aldera Sprender,Europa,55 Cancri e,E,548,S,37,False,False,0,2215,2,1294,274,False
7819,8343,Raceky Norrison,Earth,TRAPPIST-1e,F,1717,P,27,False,False,1403,169,1081,0,0,False
7820,8344,Donch Pare,Mars,TRAPPIST-1e,D,247,S,29,True,False,0,0,0,0,0,True
7821,8344,Tops Pare,Mars,TRAPPIST-1e,D,247,S,38,False,False,30,434,117,372,0,True
7822,8344,Unchex Perie,Mars,TRAPPIST-1e,D,247,S,16,True,False,0,0,0,0,0,True
7823,8345,Glena Franton,Earth,PSO J318.5-22,F,1602,S,18,False,False,0,0,1792,16,248,False
7824,8346,Stelle Woodwinez,Earth,TRAPPIST-1e,F,1718,P,34,False,False,41,23,63,0,647,False
7825,8348,Minies Hotty,Mars,TRAPPIST-1e,E,532,P,47,True,False,0,0,0,0,0,True
7826,8354,Phargak Springht,Europa,TRAPPIST-1e,B,323,S,15,True,False,0,0,0,0,0,True
7827,8354,Mino Springht,Europa,TRAPPIST-1e,B,323,S,13,True,False,0,0,0,0,0,True
7828,8356,Amela Hurchanney,Earth,PSO J318.5-22,G,1361,P,19,True,False,0,0,0,0,0,False
7829,8360,Okulas Valousead,Europa,TRAPPIST-1e,B,326,S,17,True,False,0,0,0,0,0,True
7830,8360,Hekab Valousead,Europa,TRAPPIST-1e,B,326,S,31,True,False,0,0,0,0,0,True
7831,8362,Jerrye Briggston,Earth,TRAPPIST-1e,F,1720,P,19,False,False,49,680,0,0,46,True
7832,8363,Shail Crelaxle,Europa,55 Cancri e,A,101,S,25,False,False,0,1673,0,642,612,False
7833,8363,Dira Crelaxle,Europa,TRAPPIST-1e,A,101,S,26,False,False,0,690,1,1030,2273,False
7834,8365,Katiey Bardina,Earth,55 Cancri e,G,1363,P,25,True,False,0,0,0,0,0,True
7835,8366,Irmark Burnewman,Earth,TRAPPIST-1e,G,1364,P,2,False,False,0,0,0,0,0,False
7836,8366,Billey Wolffy,Earth,TRAPPIST-1e,G,230,S,7,False,False,0,0,0,0,0,False
7837,8366,Jodia Russon,Earth,TRAPPIST-1e,G,1364,P,2,True,False,0,0,0,0,0,True
7838,8366,Violan Burnewman,Earth,TRAPPIST-1e,G,1364,P,19,False,False,0,0,0,0,616,False
7839,8366,Dorah Burnewman,Earth,TRAPPIST-1e,G,1364,P,1,False,False,0,0,0,0,0,False
7840,8368,Murie Dayers,Earth,TRAPPIST-1e,G,1365,P,4,True,False,0,0,0,0,0,True
7841,8368,Willey Dayers,Earth,55 Cancri e,F,1721,P,49,False,False,336,64,377,0,0,True
7842,8369,Honjay Chene,Mars,TRAPPIST-1e,F,1604,S,61,True,False,0,0,0,0,0,True
7843,8369,Halesh Pette,Mars,TRAPPIST-1e,E,549,S,57,False,True,435,22,1435,4,0,True
7844,8371,Everly Lewinez,Earth,55 Cancri e,F,1605,S,52,False,False,0,0,638,115,0,True
7845,8373,Gillie Crosbornes,Earth,TRAPPIST-1e,F,1606,S,22,False,False,1,2,243,0,484,False
7846,8374,Gacrab Stubtlarle,Europa,55 Cancri e,B,94,S,37,True,False,0,0,0,0,0,True
7847,8375,Carlen Valezaley,Earth,PSO J318.5-22,D,75,P,15,False,False,64,0,0,0,640,True
7848,8376,Gamuls Rapie,Mars,TRAPPIST-1e,F,1607,S,28,True,False,0,0,0,0,0,True
7849,8377,Pon Meau,Mars,TRAPPIST-1e,E,537,P,40,False,False,963,14,320,1,0,False
7850,8378,Glena Bellyonsley,Earth,TRAPPIST-1e,F,1608,S,13,False,False,0,0,505,2810,9,False
7851,8379,Toniel Heney,Earth,TRAPPIST-1e,F,1609,S,24,False,False,462,0,0,0,240,False
7852,8380,Craine Carpentley,Earth,PSO J318.5-22,G,1367,P,25,True,False,0,0,0,0,0,True
7853,8381,Line Vinozarks,Earth,TRAPPIST-1e,E,550,S,25,False,False,0,0,0,788,3,False
7854,8382,Ming Sinda,Europa,TRAPPIST-1e,C,277,P,43,False,False,0,7269,0,2750,2367,False
7855,8383,Mariel Gibbsonton,Earth,TRAPPIST-1e,G,1368,P,46,True,False,0,0,0,0,0,False
7856,8383,Nathy Gibbsonton,Earth,TRAPPIST-1e,G,1368,P,3,True,False,0,0,0,0,0,False
7857,8383,Garry Gibbsonton,Earth,TRAPPIST-1e,G,1368,P,3,False,False,0,0,0,0,0,True
7858,8383,Weslie Gibbsonton,Earth,TRAPPIST-1e,G,1368,P,3,True,False,0,0,0,0,0,True
7859,8383,Gwenda Gibbsonton,Earth,TRAPPIST-1e,G,1368,P,8,False,False,0,0,0,0,0,False
7860,8383,Jorgie Gibbsonton,Earth,TRAPPIST-1e,G,1368,P,57,False,False,0,839,1,0,2,True
7861,8383,Elica Gibbsonton,Earth,TRAPPIST-1e,G,1368,P,11,False,False,0,0,0,0,0,False
7862,8384,Carry Contrevins,Earth,TRAPPIST-1e,F,1722,P,20,False,False,0,0,0,1535,0,False
7863,8386,Ferry Chavezalez,Earth,55 Cancri e,G,1369,P,27,False,False,0,1283,0,2256,0,False
7864,8388,Stany Ricks,Earth,TRAPPIST-1e,F,1724,P,20,False,False,781,0,33,0,0,True
7865,8390,Arla Sextones,Earth,PSO J318.5-22,G,1370,P,14,True,False,0,0,0,0,0,True
7866,8392,Therly Brightez,Earth,PSO J318.5-22,F,1610,S,24,False,False,86,669,1,0,0,False
7867,8393,Nancey Bookerson,Earth,TRAPPIST-1e,F,1725,P,21,False,False,163,146,54,245,95,False
7868,8394,Rasalm Foller,Europa,55 Cancri e,B,276,P,33,False,True,9,1365,0,5577,1483,False
7869,8395,Keidus Coniple,Europa,TRAPPIST-1e,D,260,P,32,False,False,0,13,0,2148,319,False
7870,8397,Kendy Daughessey,Earth,PSO J318.5-22,G,1371,P,22,False,False,2,104,404,0,0,True
7871,8398,Asch Stradick,Europa,TRAPPIST-1e,B,329,S,15,True,False,0,0,0,0,0,True
7872,8398,Aldus Stradick,Europa,PSO J318.5-22,B,329,S,41,True,False,0,0,0,0,0,True
7873,8401,Ariton Susent,Europa,55 Cancri e,C,315,S,31,True,False,0,0,0,0,0,True
7874,8403,Antitak Goortedant,Europa,55 Cancri e,C,316,S,35,True,False,0,0,0,0,0,True
7875,8404,Leria Hurles,Earth,TRAPPIST-1e,G,1346,S,48,True,False,0,0,0,675,0,True
7876,8404,Kimmy Hurles,Earth,TRAPPIST-1e,G,1346,S,15,True,False,0,0,0,0,0,True
7877,8405,Randa Bairdford,Earth,TRAPPIST-1e,G,1372,P,37,False,False,0,0,1025,0,0,True
7878,8406,Beal Merte,Mars,TRAPPIST-1e,D,250,S,21,False,False,1214,179,566,40,619,False
7879,8407,Amandy Hessey,Earth,TRAPPIST-1e,F,1613,S,34,False,False,44,1290,51,0,9,False
7880,8409,Dwin Hoodgers,Earth,TRAPPIST-1e,G,1373,P,19,True,False,0,0,0,0,0,False
7881,8410,Joyn Guezaley,Earth,TRAPPIST-1e,F,1615,S,52,False,False,289,302,0,112,0,False
7882,8411,Therry Parsoney,Earth,TRAPPIST-1e,F,1726,P,15,False,False,0,3137,0,0,0,True
7883,8414,Cline Welltonces,Earth,TRAPPIST-1e,G,1374,P,24,False,False,0,171,591,22,0,False
7884,8416,Joeula Bakericks,Earth,TRAPPIST-1e,E,553,S,45,False,False,0,0,635,2,0,True
7885,8418,Diram Baleful,Europa,55 Cancri e,B,330,S,13,True,False,0,0,0,0,0,True
7886,8418,Maiah Baleful,Europa,TRAPPIST-1e,B,330,S,18,False,False,0,0,0,206,2684,False
7887,8419,Fanna Mosepherry,Earth,TRAPPIST-1e,F,1618,S,19,False,False,0,168,481,0,0,True
7888,8419,Doryn Mosepherry,Earth,TRAPPIST-1e,G,1349,S,20,True,False,0,0,0,0,0,True
7889,8420,Janne Hayder,Earth,TRAPPIST-1e,E,554,S,20,False,False,4210,4,0,58,0,False
7890,8421,Adrie Flemaney,Earth,TRAPPIST-1e,F,1619,S,27,False,False,1,30,739,0,33,True
7891,8423,Analdy Bartez,Earth,TRAPPIST-1e,F,1620,S,22,False,False,0,0,6,0,733,False
7892,8427,Nice Sosanturney,Earth,PSO J318.5-22,G,1376,P,17,True,False,0,0,0,0,0,False
7893,8429,Briney Donson,Earth,55 Cancri e,G,1351,S,23,True,False,0,0,0,0,0,True
7894,8430,Wenten Carlsonney,Earth,TRAPPIST-1e,F,1621,S,29,False,False,324,0,546,0,0,False
7895,8431,Alcorab Myling,Europa,55 Cancri e,B,277,P,24,True,False,0,0,0,0,0,True
7896,8431,Zinoces Myling,Europa,55 Cancri e,B,277,P,26,False,False,1,4680,25,564,13,False
7897,8432,Gileen Currisones,Earth,TRAPPIST-1e,G,1377,P,36,True,False,0,0,0,0,0,False
7898,8433,Royce Gilesonston,Earth,TRAPPIST-1e,F,1729,P,25,False,False,341,608,2,2,16,True
7899,8437,Anny Tersony,Earth,PSO J318.5-22,D,168,P,36,False,False,52,0,132,334,176,False
7900,8438,Kohs Prist,Mars,TRAPPIST-1e,F,1624,S,32,False,False,725,0,1641,0,0,False
7901,8441,Carita Loverceson,Earth,55 Cancri e,G,1352,S,16,True,False,0,0,0,0,0,True
7902,8442,Dakes Fatte,Mars,TRAPPIST-1e,E,540,P,32,False,False,857,158,0,33,0,False
7903,8444,Robyna Monsoney,Earth,TRAPPIST-1e,F,1733,P,48,False,False,0,1570,1,0,2,False
7904,8447,Erine Joyneidez,Earth,TRAPPIST-1e,F,1734,P,25,False,False,1,0,1,14,1491,False
7905,8448,Phernar Haftical,Europa,55 Cancri e,B,278,P,46,True,False,0,0,0,0,0,True
7906,8449,Arrain Purellliss,Europa,55 Cancri e,C,317,S,32,False,False,0,2154,0,9655,859,False
7907,8449,Sarino Purellliss,Europa,TRAPPIST-1e,C,317,S,50,False,False,0,3070,0,44,562,True
7908,8451,Ale Start,Mars,55 Cancri e,F,1625,S,31,False,False,1997,0,0,0,0,False
7909,8451,Grog Start,Mars,TRAPPIST-1e,F,1625,S,27,True,False,0,0,0,0,0,True
7910,8452,Alraia Voliat,Europa,55 Cancri e,C,279,P,52,False,True,0,831,1536,0,7953,False
7911,8452,Jabbab Voliat,Europa,TRAPPIST-1e,C,279,P,34,True,False,0,0,0,0,0,True
7912,8452,Atrino Voliat,Europa,55 Cancri e,C,279,P,40,True,False,0,0,0,0,0,True
7913,8452,Muonon Voliat,Europa,TRAPPIST-1e,C,279,P,36,False,False,0,1055,18,1669,49,True
7914,8454,Elle Workmans,Earth,TRAPPIST-1e,G,1354,S,19,False,False,112,0,265,396,0,False
7915,8456,Eltais Calazy,Europa,55 Cancri e,C,280,P,33,True,False,0,0,0,0,0,True
7916,8457,Erie Lopelases,Earth,TRAPPIST-1e,F,1627,S,23,False,False,29,0,0,332,270,False
7917,8458,Atonea Sempreate,Europa,55 Cancri e,C,319,S,57,False,False,0,4301,31,665,6329,False
7918,8458,Canon Sempreate,Europa,55 Cancri e,C,319,S,24,True,False,0,0,0,0,0,True
7919,8458,Etamino Sempreate,Europa,55 Cancri e,C,319,S,19,True,False,0,0,0,0,0,True
7920,8458,Tachib Sempreate,Europa,TRAPPIST-1e,C,319,S,54,True,False,0,0,0,0,0,True
7921,8458,Hezenif Sempreate,Europa,TRAPPIST-1e,C,319,S,28,False,False,1004,2423,0,0,17,True
7922,8458,Minopus Bealvewd,Europa,TRAPPIST-1e,C,319,S,26,False,True,1,5610,0,5,119,True
7923,8459,Dorice Morandry,Earth,PSO J318.5-22,G,1355,S,43,True,False,0,0,0,0,0,False
7924,8460,Kelle Ewisentley,Earth,TRAPPIST-1e,F,1628,S,39,False,False,0,21,63,677,0,False
7925,8462,Maen Klindsey,Earth,TRAPPIST-1e,F,1629,S,21,False,False,32,640,0,0,0,True
7926,8463,Jeret Hoppernardy,Earth,55 Cancri e,F,1630,S,24,False,False,0,0,608,37,0,False
7927,8465,Aark Ches,Mars,TRAPPIST-1e,E,542,P,35,False,False,0,0,0,0,0,False
7928,8465,Clek Ches,Mars,TRAPPIST-1e,F,1736,P,61,True,False,0,0,0,0,0,True
7929,8466,Miken Leonaldez,Earth,TRAPPIST-1e,F,1737,P,21,False,False,0,5,0,687,10,False
7930,8467,Branda Hebernandry,Earth,55 Cancri e,G,1379,P,14,True,False,0,0,0,0,0,True
7931,8468,Park Birt,Mars,55 Cancri e,D,263,P,38,False,False,1161,0,19,0,0,False
7932,8469,Benja Cames,Earth,55 Cancri e,G,1356,S,23,True,False,0,0,0,0,0,True
7933,8470,Brafirk Aloubtled,Europa,55 Cancri e,C,281,P,31,True,True,8243,280,0,3220,2285,False
7934,8471,Bosonon Metiveal,Europa,55 Cancri e,E,556,S,66,False,True,0,1828,1,1873,45,False
7935,8472,Rankie Douglasen,Earth,TRAPPIST-1e,G,1380,P,56,True,False,0,0,0,0,0,False
7936,8474,Eriky Weaves,Earth,55 Cancri e,F,1632,S,21,True,False,39,53,94,33,518,False
7937,8475,Sadares Aindlylid,Europa,55 Cancri e,B,331,S,49,False,False,0,2808,1083,110,1132,False
7938,8475,Shellum Aindlylid,Europa,55 Cancri e,B,331,S,21,False,False,2,4887,64,4952,1734,False
7939,8476,Slig Mille,Mars,TRAPPIST-1e,D,252,S,27,False,False,244,0,492,297,23,True
7940,8477,Ellie Hickerson,Earth,TRAPPIST-1e,F,1633,S,23,False,False,0,1,51,1711,219,False
7941,8479,Heremy Cardner,Earth,TRAPPIST-1e,F,1738,P,27,False,False,0,0,0,716,0,False
7942,8480,Aleroy Cartz,Earth,TRAPPIST-1e,G,1382,P,49,False,False,188,0,143,1443,555,False
7943,8480,Shalle Cartz,Earth,TRAPPIST-1e,G,1382,P,38,False,False,0,847,3,34,0,False
7944,8481,Mesarid Braned,Europa,TRAPPIST-1e,B,332,S,60,True,False,0,0,0,0,0,True
7945,8482,Lynnie Thonyderson,Earth,55 Cancri e,G,1358,S,47,True,False,0,0,0,0,0,False
7946,8483,Axinon Clutcheed,Europa,TRAPPIST-1e,D,253,S,29,True,True,0,0,0,0,0,True
7947,8486,France Anthompson,Earth,TRAPPIST-1e,G,1360,S,19,True,False,0,0,0,0,0,True
7948,8487,Kajamak Boderbint,Europa,55 Cancri e,C,282,P,32,True,True,65,0,0,88,9811,False
7949,8489,Elicey Danielps,Earth,PSO J318.5-22,G,1383,P,22,True,False,0,0,0,0,0,True
7950,8491,Murs Panie,Mars,55 Cancri e,F,1635,S,35,False,False,319,0,6331,8,0,True
7951,8492,Lis Tersimpson,Earth,TRAPPIST-1e,F,1740,P,28,False,False,0,62,3,667,0,True
7952,8493,Hanna Goodson,Earth,PSO J318.5-22,G,1384,P,22,True,False,0,0,0,0,0,False
7953,8494,Cines Bota,Mars,TRAPPIST-1e,E,543,P,42,False,False,770,0,1301,416,0,True
7954,8495,Zauri Rupent,Europa,55 Cancri e,C,283,P,37,False,False,18,4754,1,1254,2,True
7955,8500,Chios Purte,Mars,TRAPPIST-1e,F,1743,P,31,False,False,49,322,977,0,0,True
7956,8502,Cole Purte,Mars,TRAPPIST-1e,D,254,S,33,False,True,1264,1787,36,473,337,False
7957,8503,Izaron Coweboded,Europa,TRAPPIST-1e,B,279,P,48,False,False,3784,917,146,1770,880,False
7958,8503,Keidus Coweboded,Europa,TRAPPIST-1e,B,279,P,31,False,False,0,529,0,41,3884,False
7959,8503,Tabdhib Coweboded,Europa,55 Cancri e,B,279,P,18,True,False,0,0,0,0,0,True
7960,8504,Catha Moranthons,Earth,TRAPPIST-1e,F,1744,P,44,False,False,0,0,2036,2,1,True
7961,8504,Kencey Moranthons,Earth,55 Cancri e,G,1385,P,22,True,False,0,0,0,0,0,True
7962,8506,Stal Benney,Earth,TRAPPIST-1e,F,1746,P,18,False,False,490,0,54,195,0,False
7963,8508,Proos Bake,Mars,TRAPPIST-1e,F,1747,P,48,True,False,0,0,0,0,0,True
7964,8508,Spikes Bake,Mars,TRAPPIST-1e,F,1747,P,2,True,False,0,0,0,0,0,True
7965,8508,Bonutz Bake,Mars,TRAPPIST-1e,F,1747,P,0,False,False,0,0,0,0,0,True
7966,8509,Lillia Kaufmaneyes,Earth,TRAPPIST-1e,G,1364,S,43,False,False,21,0,863,0,0,False
7967,8511,Craine Moreman,Earth,PSO J318.5-22,G,1365,S,51,False,False,590,28,73,0,82,False
7968,8512,Verly Flyncharlan,Earth,55 Cancri e,F,1637,S,48,False,False,0,717,0,0,10,True
7969,8514,Kie Ste,Mars,TRAPPIST-1e,F,1748,P,51,False,False,870,28,278,154,1288,False
